691	42.965	691	59.0331	29.6417	66.8755	24.9264
692	43.0275	692	59.0886	29.6939	66.9234	24.9673
693	43.0898	693	59.1438	29.7459	66.9711	25.0082
694	43.1517	694	59.1986	29.7976	67.0184	25.0488
695	43.2133	695	59.2532	29.8491	67.0656	25.0894
696	43.2746	696	59.3075	29.9004	67.1124	25.1298
697	43.3356	697	59.3616	29.9516	67.1591	25.1701
698	43.3965	698	59.4154	30.0025	67.2055	25.2103
699	43.457	699	59.469	30.0533	67.2518	25.2503
700	43.5173	700	59.5224	30.1039	67.2978	25.2903
701	43.5774	701	59.5755	30.1544	67.3437	25.3303
702	43.6372	702	59.6285	30.2047	67.3895	25.3701
703	43.697	703	59.6814	30.255	67.4351	25.41
704	43.7565	704	59.734	30.3051	67.4806	25.4498
705	43.8158	705	59.7865	30.3551	67.5259	25.4895
706	43.8751	706	59.839	30.4051	67.5712	25.5293
707	43.9342	707	59.8912	30.4549	67.6163	25.569
708	43.9932	708	59.9434	30.5048	67.6614	25.6088
709	44.0521	709	59.9956	30.5546	67.7065	25.6486
710	44.111	710	60.0477	30.6044	67.7515	25.6884
711	44.1697	711	60.0997	30.6542	67.7964	25.7283
712	44.2285	712	60.1516	30.704	67.8413	25.7682
713	44.2872	713	60.2036	30.7538	67.8862	25.8082
714	44.3458	714	60.2555	30.8036	67.9311	25.8482
715	44.4044	715	60.3073	30.8534	67.9759	25.8883
716	44.463	716	60.3592	30.9033	68.0207	25.9285
717	44.5216	717	60.411	30.9531	68.0655	25.9687
718	44.5801	718	60.4628	31.003	68.1103	26.009
719	44.6386	719	60.5145	31.053	68.1551	26.0494
720	44.6971	720	60.5663	31.1029	68.1998	26.0898
721	44.7556	721	60.618	31.1529	68.2446	26.1304
722	44.8141	722	60.6698	31.2029	68.2893	26.171
723	44.8726	723	60.7215	31.253	68.334	26.2117
724	44.9311	724	60.7732	31.3031	68.3788	26.2524
725	44.9896	725	60.8249	31.3532	68.4235	26.2932
726	45.0481	726	60.8766	31.4034	68.4682	26.3342
727	45.1065	727	60.9283	31.4537	68.5129	26.3752
728	45.165	728	60.9799	31.504	68.5576	26.4162
729	45.2235	729	61.0316	31.5543	68.6023	26.4574
730	45.282	730	61.0833	31.6047	68.647	26.4987
731	45.3405	731	61.135	31.6551	68.6917	26.54
732	45.399	732	61.1866	31.7056	68.7364	26.5814
733	45.4575	733	61.2383	31.7561	68.781	26.6229
734	45.5161	734	61.2899	31.8067	68.8257	26.6645
735	45.5746	735	61.3416	31.8574	68.8704	26.7061
736	45.6331	736	61.3932	31.9081	68.915	26.7479
737	45.6917	737	61.4449	31.9588	68.9597	26.7897
738	45.7503	738	61.4965	32.0096	69.0044	26.8316
739	45.8088	739	61.5481	32.0604	69.049	26.8736
740	45.8674	740	61.5998	32.1114	69.0936	26.9157
741	45.926	741	61.6514	32.1623	69.1382	26.9578
742	45.9846	742	61.703	32.2133	69.1829	27
743	46.0432	743	61.7546	32.2644	69.2275	27.0423
744	46.1018	744	61.8062	32.3154	69.272	27.0847
745	46.1605	745	61.8578	32.3666	69.3166	27.1271
746	46.2191	746	61.9093	32.4178	69.3612	27.1696
747	46.2777	747	61.9609	32.469	69.4058	27.2122
748	46.3364	748	62.0124	32.5204	69.4503	27.2549
749	46.395	749	62.064	32.5717	69.4948	27.2976
750	46.4537	750	62.1155	32.6231	69.5393	27.3405
751	46.5123	751	62.167	32.6745	69.5838	27.3833
752	46.571	752	62.2185	32.726	69.6283	27.4263
753	46.6297	753	62.2699	32.7775	69.6727	27.4693
754	46.6883	754	62.3214	32.8291	69.7171	27.5124
755	46.747	755	62.3728	32.8807	69.7615	27.5555
756	46.8057	756	62.4242	32.9324	69.8059	27.5988
757	46.8643	757	62.4756	32.984	69.8503	27.642
758	46.923	758	62.527	33.0358	69.8946	27.6854
759	46.9816	759	62.5783	33.0875	69.9389	27.7288
760	47.0402	760	62.6296	33.1393	69.9831	27.7722
761	47.0989	761	62.6809	33.1912	70.0274	27.8158
762	47.1575	762	62.7321	33.2431	70.0716	27.8593
763	47.2161	763	62.7833	33.295	70.1157	27.903
764	47.2748	764	62.8345	33.3469	70.1598	27.9467
765	47.3333	765	62.8856	33.3989	70.2039	27.9904
766	47.3919	766	62.9368	33.4509	70.248	28.0342
767	47.4505	767	62.9879	33.5029	70.292	28.078
768	47.5091	768	63.0389	33.5549	70.336	28.1219
769	47.5676	769	63.0899	33.607	70.3799	28.1658
770	47.6261	770	63.1408	33.6591	70.4238	28.2098
771	47.6846	771	63.1918	33.7113	70.4677	28.2538
772	47.7431	772	63.2426	33.7634	70.5115	28.2979
773	47.8016	773	63.2935	33.8156	70.5553	28.342
774	47.86	774	63.3443	33.8678	70.599	28.3862
775	47.9184	775	63.395	33.92	70.6426	28.4304
776	47.9768	776	63.4457	33.9722	70.6862	28.4746
777	48.0351	777	63.4963	34.0245	70.7298	28.5189
778	48.0935	778	63.5469	34.0767	70.7733	28.5632
779	48.1517	779	63.5974	34.129	70.8168	28.6075
780	48.21	780	63.6479	34.1813	70.8602	28.6519
781	48.2682	781	63.6983	34.2335	70.9035	28.6963
782	48.3264	782	63.7487	34.2858	70.9468	28.7407
783	48.3845	783	63.799	34.3381	70.99	28.7851
784	48.4427	784	63.8492	34.3904	71.0332	28.8296
785	48.5007	785	63.8994	34.4427	71.0763	28.8741
786	48.5587	786	63.9495	34.495	71.1193	28.9186
787	48.6167	787	63.9996	34.5473	71.1623	28.9632
788	48.6747	788	64.0496	34.5997	71.2052	29.0077
789	48.7326	789	64.0995	34.652	71.2481	29.0523
790	48.7904	790	64.1493	34.7043	71.2908	29.0969
791	48.8482	791	64.1991	34.7566	71.3336	29.1415
