799.44	27.934	696.407349	51.7085	8.2537	66.8465	2.1977	74.7926	4.9146
800.68	27.903	697.994934	51.6315	8.2035	66.7482	2.193	74.813	4.9974
801.91	27.804	699.582458	51.4256	8.1546	66.3588	2.1654	74.6604	5.0232
803.15	27.727	701.169983	51.5123	8.1475	66.4519	2.163	74.5218	5.049
804.39	27.68	702.757446	51.4146	8.1244	66.4554	2.1502	74.4147	5.0755
805.62	27.68	704.344849	51.1818	8.0431	66.5513	2.1292	74.4024	5.1358
806.86	27.664	705.932129	51.2797	8.0823	66.5882	2.1364	74.5631	5.1716
808.09	27.645	707.519409	51.2376	8.0152	66.5329	2.1092	74.7223	5.2058
809.33	27.616	709.106689	51.1475	7.9718	66.2701	2.1021	74.4439	5.2463
810.56	27.598	710.693909	51.0654	7.9463	66.1513	2.0844	74.1587	5.2608
811.8	27.581	712.281067	50.9269	7.925	65.946	2.0848	74.1164	5.2944
813.03	27.507	713.868103	51.0181	7.9111	66.0448	2.0673	74.2337	5.3355
814.27	27.424	715.4552	51.0232	7.8692	66.1638	2.067	74.1661	5.3923
